ID,rating
0,3.4255542755126953
1,3.4255542755126953
2,3.4255542755126953
3,3.4255542755126953
4,3.4255542755126953
5,3.4255542755126953
6,3.4255542755126953
7,2.6730658929862723
8,3.4255542755126953
9,3.4255542755126953
10,1.8106779498397099
11,3.4255542755126953
12,3.4255542755126953
13,3.4255542755126953
14,3.4255542755126953
15,3.4255542755126953
16,3.4255542755126953
17,3.4255542755126953
18,3.4255542755126953
19,2.6008902567168186
20,3.4255542755126953
21,3.4255542755126953
22,3.4255542755126953
23,3.4255542755126953
24,3.4255542755126953
25,3.4255542755126953
26,3.4255542755126953
27,3.4255542755126953
28,3.4255542755126953
29,3.4255542755126953
30,3.4255542755126953
31,3.4255542755126953
32,3.4255542755126953
33,3.4255542755126953
34,3.4255542755126953
35,3.4255542755126953
36,3.4255542755126953
37,3.4255542755126953
38,3.4255542755126953
39,3.4255542755126953
40,3.4255542755126953
41,3.4255542755126953
42,3.4255542755126953
43,3.4255542755126953
44,3.4255542755126953
45,3.4255542755126953
46,3.4255542755126953
47,3.4255542755126953
48,3.4255542755126953
49,3.4255542755126953
50,3.4255542755126953
51,3.4255542755126953
52,3.4255542755126953
53,3.4255542755126953
54,3.4255542755126953
55,3.4255542755126953
56,3.4255542755126953
57,3.4255542755126953
58,3.4255542755126953
59,3.4255542755126953
60,3.4255542755126953
61,3.2800285439425223
62,3.4255542755126953
63,3.4255542755126953
64,3.4255542755126953
65,4.4530466197936684
66,2.594202827708841
67,3.4255542755126953
68,3.4255542755126953
69,3.4255542755126953
70,3.4255542755126953
71,3.4255542755126953
72,3.4255542755126953
73,3.4255542755126953
74,3.4255542755126953
75,3.4255542755126953
76,3.4255542755126953
77,3.4255542755126953
78,3.4255542755126953
79,3.4255542755126953
80,3.4255542755126953
81,3.4255542755126953
82,3.4255542755126953
83,3.4255542755126953
84,3.4255542755126953
85,3.4255542755126953
86,3.4255542755126953
87,3.4255542755126953
88,2.668453529671669
89,3.4255542755126953
90,3.4255542755126953
91,3.4255542755126953
92,3.4255542755126953
93,3.4255542755126953
94,3.4255542755126953
95,3.4255542755126953
96,2.8629931116502805
97,3.4255542755126953
98,3.4255542755126953
99,3.4255542755126953
100,3.4255542755126953
101,3.4255542755126953
102,3.4255542755126953
103,3.4255542755126953
104,3.4255542755126953
105,3.4255542755126953
106,3.4255542755126953
107,3.4255542755126953
108,3.4255542755126953
109,3.4255542755126953
110,3.4255542755126953
111,3.4255542755126953
112,4.157855315774773
113,3.4255542755126953
114,3.4255542755126953
115,3.4255542755126953
116,3.4255542755126953
117,3.4255542755126953
118,3.4255542755126953
119,3.4255542755126953
120,3.4255542755126953
121,3.4255542755126953
122,3.4255542755126953
123,3.4255542755126953
124,3.4255542755126953
125,3.4255542755126953
126,3.4255542755126953
127,3.4255542755126953
128,3.4255542755126953
129,3.4255542755126953
130,3.4255542755126953
131,3.4255542755126953
132,3.4255542755126953
133,3.4255542755126953
134,3.4255542755126953
135,3.4255542755126953
136,3.4255542755126953
137,3.038816738683004
138,3.4255542755126953
139,3.4255542755126953
140,3.4255542755126953
141,3.4255542755126953
142,3.4255542755126953
143,3.4255542755126953
144,3.4255542755126953
145,3.4255542755126953
146,3.4255542755126953
147,3.4255542755126953
148,3.4255542755126953
149,3.4255542755126953
150,3.4255542755126953
151,3.4255542755126953
152,3.4255542755126953
153,3.4255542755126953
154,2.3355542378573384
155,3.4255542755126953
156,3.4255542755126953
157,3.4255542755126953
158,3.4255542755126953
159,3.4255542755126953
160,2.931888040544664
161,3.4255542755126953
162,3.4255542755126953
163,3.4255542755126953
164,3.4255542755126953
165,3.4255542755126953
166,3.4255542755126953
167,3.4255542755126953
168,3.4255542755126953
169,3.4255542755126953
170,3.4255542755126953
171,3.4255542755126953
172,3.4255542755126953
173,3.4255542755126953
174,3.4255542755126953
175,2.961230409570216
176,3.4255542755126953
177,3.4255542755126953
178,3.4255542755126953
179,3.4255542755126953
180,3.4255542755126953
181,3.4255542755126953
182,3.4255542755126953
183,4.189150698007806
184,3.4255542755126953
185,3.4255542755126953
186,3.4255542755126953
187,3.4255542755126953
188,3.4255542755126953
189,3.4255542755126953
190,3.4255542755126953
191,3.4255542755126953
192,3.4255542755126953
193,3.4255542755126953
194,3.4255542755126953
195,3.4255542755126953
196,3.4255542755126953
197,3.4255542755126953
198,3.4255542755126953
199,3.4255542755126953
200,3.4255542755126953
201,3.5340607808727227
202,3.4255542755126953
203,3.4255542755126953
204,3.4255542755126953
205,3.4255542755126953
206,3.4255542755126953
207,3.4255542755126953
208,3.4255542755126953
209,3.4255542755126953
210,3.4255542755126953
211,3.4255542755126953
212,3.4255542755126953
213,3.4255542755126953
214,3.4255542755126953
215,3.4255542755126953
216,3.4255542755126953
217,3.4255542755126953
218,3.4255542755126953
219,3.4255542755126953
220,3.4255542755126953
221,2.3959553417369985
222,3.4255542755126953
223,3.105837470600173
224,3.4255542755126953
225,3.4255542755126953
226,3.4255542755126953
227,3.4255542755126953
228,3.4255542755126953
229,3.4255542755126953
230,3.4255542755126953
231,3.4255542755126953
232,3.4255542755126953
233,3.4255542755126953
234,3.4255542755126953
235,3.4255542755126953
236,3.4255542755126953
237,3.4255542755126953
238,3.4255542755126953
239,3.4255542755126953
240,3.4255542755126953
241,3.4255542755126953
242,3.4255542755126953
243,3.4255542755126953
244,3.4255542755126953
245,3.4255542755126953
246,3.3540884736177596
247,3.4255542755126953
248,3.4255542755126953
249,3.4255542755126953
250,3.4255542755126953
251,3.4255542755126953
252,3.4255542755126953
253,3.4255542755126953
254,3.4255542755126953
255,3.4255542755126953
256,3.4255542755126953
257,3.4255542755126953
258,3.4255542755126953
259,1.6997354242896816
260,3.4255542755126953
261,3.4255542755126953
262,3.4255542755126953
263,3.4255542755126953
264,3.4255542755126953
265,3.4255542755126953
266,3.4255542755126953
267,3.310653015903699
268,3.4255542755126953
